2688564,26.872203898050973,41
2849788,28.483638180909544,42
2998010,29.96511744127936,43
3136193,31.34625687156422,44
3267503,32.65870064967516,46
3395964,33.94266866566716,46
3516118,35.14360819590205,46
3635058,36.33241379310345,48
3747717,37.45844077961019,49
3855618,38.536911544227884,49
3961722,39.597421289355324,49
4062832,40.608015992004,49
4155594,41.535172413793106,50
